id,date,text
12310502,2019-12-03 23:43:35,"В ночь с 1 по 2 декабря от дома 74 по проспекту Непокоренных был угнан автомобиль Kia Sorento Prime белого цвета, 2017 года выпуска
Госномер Х511ОА178
Пороги хромированные, сзади фаркоп.
Сзади хромированые трубы.
Спереди значок KIA заменен на логотип ателье Brenthon

Просьба помочь в поиске угнанного автомобиля Киа Соренто Прайм Х511ОА 178"
12310111,2019-12-03 21:09:53,Авария 3 ноября в 19:47 на проспекте Народного Ополчения и Авангардной.
12310107,2019-12-03 21:07:54,"Срочно ищем свидетелей наезда на пешехода на 7 км Красносельского шоссе 

2 декабря утром в 8:10-8:15 на пешеходном переходе сбили военнослужащую девушку! У девушки тяжкие телесные. Её пытаются признать виновной, что переходила не по переходу и вообще сама прыгнула под машину. 

Я была на месте ДТП, но уехала за скорой с пострадавшей. Я не свидетель, а одна из первых прибывших. Переходы был слабо освещен, так как было еще темно. Военным, которые объясняли условия аварии со слов пострадавшей, полиция не дала увидеть схему. 

Схему составили с водителем Соляриса и свидетелем (женщина которая сидела в машине, его жена). Убрали с дороги осколки ногами и уехали."
12309281,2019-12-03 19:17:58,"29 ноября около 17:00 произошло ДТП на перекрестке Планерной и Долгоозёрной. 
Водитель ехал на КамАЗе и задел женщину пешехода, в результате у нее оказался открытый перелом ноги.

Разыскиваются свидетелей происшествия, чтобы доказать, что водитель грузовика не нарушал правила. Сама бабуля не поняла как это произошло. 10 декабря будут разбирательства и суд по этому поводу.
Очень огромный опыт вождения, стажа и никогда такого не было.
 Может кто то мимо проходил или ещё как и видел, как бабушка угодила ногой... 
 Свидетелей просьба писать [id1323285|Евгении Орловой]"
12309179,2019-12-03 19:08:21,"Пешеход прыгнул под Ниссан Джук на перекрестке Ветеранов и Лёни Голикова. 
Две скорые и ГИБДД приехало моментально."
12309172,2019-12-03 19:07:53,На Сонате проморгал морковку на парковке Лондон Молл м пощекотал бочок Вольво.
12309165,2019-12-03 19:07:02,Водитель не справился с управлением и вылетел с Дороги Жизни в город Всеволожск. Водитель был с признаками сао.
12309129,2019-12-03 19:02:13,"Наезд на пешехода 03.12.19 в 18:09 на перекрёстке Светлановского и Орбели. Женщина точно была жива, после наезда сидела сама на дороге. Насколько сильно пострадала не ясно."
12309123,2019-12-03 19:00:57,"В 19:45 эвакуировали Детскую Городскую Больницу №1 на Авангардной.

Все 10 этажей срочно вывели на улицу.
Из операционных вывозили детей на каталках.
Повезло тем у кого была верхняя одежда и обувь, а у кого одежды нет, просто заворачивали в тонкие одеяла. 
 Всех повели пешком в соседнюю школу. Паники не было, все чётко, все этажи по очереди, помогали одеваться, давки не было, много служб, пожарные все на месте."
12308698,2019-12-03 17:37:45,"Новости нашего Мегаполиса: 
 
1. Машина Дорожного надзора сбила женщину в Ломоносове https://vk.cc/a61m1G 
2. В Парголово разбились три машины, и погибла собака https://vk.cc/a61mH3 
3. Всю ночь тушили пожар в складском ангаре в Шушарах https://vk.cc/a61nYJ 
4. С 14-го этажа на Volvo упала голая восьмиклассница https://vk.cc/a61ohD 
5. Мальчик, пропавший в Приморском районе, найден живым https://vk.cc/a61oTM 
6. Горэлектротранс разыскивает грабителя,напавшего с огнетушителем на кондуктора трамвая https://vk.cc/a61plN 
7. Петербуржцы пытаются спасти от вырубки семь тополей на канале Грибоедова https://vk.cc/a61pPM 
8. На петербуржца, защищавшего гараж с гранатой, завели уголовное дело https://vk.cc/a61qik 
9. Стрелявший на Московском проспекте Мансур валит вину на друга «Татошку» https://vk.cc/a61qwg 
10. В Петербурге эвакуированы несколько ТЦ ://vk.cc/a61zwK 
11. Анонимный «минер» обещал запустить над Кремлем «дроны-камикадзе» https://vk.cc/a61r57 
12. Власти Петербурга обеспечат детей с хроническим гепатитом бесплатными лекарствами https://vk.cc/a61rjW 
13. Более 200 семей замерзают сейчас в Ломоносовском районе https://vk.cc/a61cpG 
14. Изменились маршруты двух автобусов на Петроградке и одного трамвая на Большой Охте https://vk.cc/a61s8k 
15. С улиц Петербурга с начала декабря сняли 12 тысяч кубометров снега https://vk.cc/a61sjY"
12308639,2019-12-03 17:30:03,На съезде с внешней стороны КАД в Новую Охту водитель каршеринга не знал куда повернуть.
12308523,2019-12-03 17:00:09,
12308378,2019-12-03 16:30:12,"Шкода развернулась с правого ряда напротив Академ Парка, маршрутка не успела остановится - очень скользко. Трамваи в сторону Тихорецкого встали. Да ещё и умник на БМВ переехал знак аварийной остановки и через встречку уехал налево к мойке."
12308332,2019-12-03 16:20:52,На Марата 11 левый ряд в сторону Невского занят ДТП
12308222,2019-12-03 16:02:07,"Эвакуация: 
1. В Гранд Каньоне
2. В ТЦ Июнь. 
3. Охта Молл на вход закрыт. 
4. В ТЦ Румба.
5. В ТЦ Норд.
6. В ТРК Радуга"
12308220,2019-12-03 16:01:58,Небольшие проблемы у двух водителей на площади Восстания
12308218,2019-12-03 16:01:26,Эвакуация ТРК НОРД.
12308014,2019-12-03 15:11:46,"Полной неожиданностью, для водителя ВАЗ 2109 на ул. Композиторов стало то, что у Mercedes тормоза лучше, чем у ВАЗ 2109."
12307842,2019-12-03 14:16:36,"И снова эвакуации. 
17:06 - Выборгский районный суд
17:11 - Петродворцовый, Фрунзенский,Приморский суды эвакуируются
17:15 - Невский, Куйбышевский суды эвакуируются
17:47 - Октябрьский районный суд эвакуируется.
18:01 - Санкт-Петербургский городской суд эвакуируется."
12307770,2019-12-03 14:01:05,Инкассаторы столкнулись с кроссовером на перекрестке Кронштадтской и Портовой улиц
12307576,2019-12-03 13:34:43,"Пулковское шоссе 13:50-13:55 ехал в крайнем правом ряду 90км/ч. В 3 ряду движется фура. Из-за фуры выскакивает газель в крайний правый ряд и начинает резко тормозить, чтобы повернуть либо на заправку, либо куда-то ещё
Я не успевая затормозить, был впритирку к газели и чтобы ей не поцеловать советскую попу ушёл чуть левее, где меня встретила фура. 
Итог: оба уехали 
Вопрос, ехал ли кто нибудь в этот момент с видеорегистратором?"
12307572,2019-12-03 13:32:42,"Ищу свидетелей аварии на повороте с Непокоренных на пл. Мужества в 16:20
Чтобы посмотреть , как это было"
12307466,2019-12-03 13:00:10,
12307329,2019-12-03 12:27:40,"В Ломоносове на Дворцовом проспекте 49 у фотоателье очередное ДТП с участием пешехода. Женщина переходила на зелёный свет светофора и водитель дорожной службы также ехал на зелёный, но по какой-то причине не увидев пешехода водитель совершил наезд. Женщина получила ушибы разной степени тяжести. 
 
Напомним, что буквально недавно, на этом перекрёстке тоже было происшествие https://vk.com/wall-9980803_1279330. 
И ещё ДТП с участием пешеходов: 
https://vk.com/wall-9980803_1057228 
https://vk.com/wall-9980803_32814 
 
Буквально на следующем перекрёстке у администрации, рядом с храмом, дорожное движение организовано по другой схеме в отличии от стандартной. Там нет одновременного зелёного света для машин и пешеходов. Может быть и на этом перекрёстке нужна такая организация движения?"
12306961,2019-12-03 10:26:51,Дтп на рельсах на перекрестке Куйбышева и Чапаева. Трамваи  в сторону Чапаева стоят
12306758,2019-12-03 09:31:46,"На Коломяжском проспекте, рядом с Сити моллом убер догнал транспортёра, получился бутерброд."
12306751,2019-12-03 09:31:04,"В пос. Парголово напротив магазина «Пятёрочка»  из-за собаки (овчарки) встретились Паз, Опель, Киа."
12306617,2019-12-03 09:02:49,На Бассейной после Новомихайловского в сторону Московского двое не поделили дорогу. Собирается пробка. Ищите объезд
12306614,2019-12-03 09:02:36,"Помогите пожалуйста ( 11:40) 
Нужен домкрат 
Колесо открутилось на ходу

Стою на Малоохтинском проспекте 84 в сторону Пролетарской
С меня причитается"
12306507,2019-12-03 08:29:50,
12306504,2019-12-03 08:29:33,"На Корзуна ближе к Ветеранов авария с Ларгусом и Солярисом. 
Пробки нет, проезду вроде не мешает."
12306021,2019-12-03 07:11:04,"5 машин столкнулись на КАД, перед съездом на  Пулковское шоссе."
12306011,2019-12-03 07:09:29,Нексия и десятка встретились на перекрестке Культуры и Просвещения. На съезде с путепровода  от КАДа и Бугров готовьтесь постоять в пробке.
12305804,2019-12-03 06:40:35,Сегодня ночью Шкоду занесло и она залетела под газель попутно прихватив рядом стоящую Камри. Водитель не долго думая ушел с места дтп оставив даже ключи от машины в замке.
12305707,2019-12-03 06:23:56,"Перед съездом с КАД на Таллинское шоссе авария в 
Левом ряду из 
6 машин"
12305693,2019-12-03 06:22:34,На Липовой аллее у дома номер 15 дтп. Объезд по встречке
12305185,2019-12-03 05:06:15,"На Московском шоссе 54 ночью загорелись склады

Каучук, фанера и иные материалы горели в ангаре на площади 6000 кв м 

С огнём боролось 220 человек и 49 единиц техники. 
На месте работала Передвижная химико-радиометрическая лаборатория, дежурные службы Комитета по природопользованию и Роспотребнадзора.

Спустя 13 часов после начала пожара в промзоне посёлка Шушары в Петербурге ликвидировано открытое горение.

Площадь тления на завалах составляет 100 квадратных метров. Проливку территории осуществляют пять расчётов и 26 человек.

Огонь уничтожил около 4 тысяч тонн каучука (в порошке) и примерно одну тонну фанеры. Эксперты оценили ущерб в три млн долларов."
12304287,2019-12-02 22:57:29,"Комсомольськая площадь, почти каждую ночь - не дают уснуть! Постоянно подвергают риску ДТП других участников дорожного движения!"
12304091,2019-12-02 21:36:32,"Мерседес дал угла на перекрестке Большого проспекта Петроградки и Ждановской улицы

Мерседес начал движение на желтый в то время как на полосе по которой ехал водель шкода полноценный красный горел уже три секунды."
12303839,2019-12-02 20:37:26,"Горит квартира, Московский проспект 207

Пожарные и скорые на месте!"
12303705,2019-12-02 20:08:53,На Стародеревенской и Мебельной каршеринг забодал Ауди.
12303385,2019-12-02 19:13:22,ДТП на перекрёстке проспекта Большевиков и Антонова Овсеенко. Перекрыто движение в сторону метро Большевиков полностью. Троллейбусы и все остальные едут через парковку Окей.
12303383,2019-12-02 19:13:03,"На Ленинском стоят три машины, врезались друг другу в зад."
12303377,2019-12-02 19:12:16,"Ищу свидетелей ДТП, 2 декабря проспект Энгельса 178 время 15:30, желательно видео с регистратора, водитель такси (женщина) Фольцваген поло - с левого ряда повернула в правый ряд в связи чем возникло ДТП. Женщина водитель такси отрицает, что она поворачивала направо и говорит что ехала прямо. На фото видно следы ее поворота но она отрицает. Надеюсь на вашу помощь."
12303015,2019-12-02 18:09:56,"SOS!!!! Нужна (куплю) запаска 4х98 на 13 или 14 любая исправная

Едем по платной трассе от Москвы в Питер, уже до КАД около 60 км, до съезда на Тосно 20 км! Едем по обочине! ВАЗ тройка на диске , сзади на аварийке прикрывает Мазда минивэн! Взорвалось колесо за Москвой, теперь и запасному хана!"
12303013,2019-12-02 18:09:48,"Новости нашего Мегаполиса: 
 
1. Такси перевернулось по дороге в Лесколово во Всеволожском районе https://vk.cc/a5MpM6 
2. Мусоровоз завалился на бок на шоссе Революции https://vk.cc/a5Mq4p 
3. Трамвай «дрифтанул» на площади Репина https://vk.cc/a5Mqrj 
4. Два ребенка и женщина пострадали в ДТП в Гатчинском районе https://vk.cc/a5MqHL 
5. На «Нарве» участников двух аварий раскидало по кюветам https://vk.cc/a5MCQe
6. Предупреждения о минировании получили почти 30 ТЦ и 35 больниц Петербурга https://vk.cc/a5Mr5P 
7. Защитники гаражей вышли с гранатами против людей с «болгарками» https://vk.cc/a5Mrko 
8. На 8-й Советской сгорела комната в коммуналке https://vk.cc/a5MrP6 
9. Петербуржцы показали, как коммунальщики убирают снег во дворах https://vk.cc/a5MsYN 
10. Принят закон, разрешивший применять электрошокеры в транспорте https://vk.cc/a5Mtzn 
11. Появилось видео того, как водитель иномарки выбрался из мусорных контейнеров после мести мусоровоза https://vk.cc/a5MtMR 
12. Жители Красносельского района спасли утку из замерзшего пруда https://vk.cc/a5Mu2r 
13. Петербург использует реагенты, несмотря на предупреждение Росприроднадзора https://vk.cc/a5Mz9f

 
Куда звонить, если плохо убирают улицы https://vk.cc/a5Mujh"
12302991,2019-12-02 18:07:19,"Ищу свидетелей ДТП 1 декабря на проспекте Маршала Жукова 66 к 1 или Бурцева 1.

Со двора на проспект выезжала Лада Самара 2115 и произошло столкновение с а/м Пежо 308.
 Из Лады, вышли двое мужчин, которые еле стояли на ногах
После осмотра повреждений они уехали. 
Просьба если кто видел,либо у кого-нибудь проезжающих мимо был видеорегистратор НАПИШИТЕ.
Вся информация уже находится в ГИБДД."
12302812,2019-12-02 17:30:21,"⚡ Ищешь работу в Санкт-Петербурге?
✅ Подпишись на https://vk.com/spbrabota
Почему мы:
• 17 лет на рынке труда
• Более 1000 вакансий еженедельно
• Только проверенные работодатели
• Никакого спама, сетевого маркетинга и вебкам студий
⭐ Найди работу своей мечты, «SPB РАБОТА» поможет тебе в этом"
12302785,2019-12-02 17:23:19,На пересечении Гражданского и Фаворского произошло ДТП из трёх машин. Троллейбусы встали.
12302780,2019-12-02 17:22:29,"Авария на внешнем кольце КАД, сразу за съездом на Новоприозерское шоссе."
12302394,2019-12-02 16:03:03,"Автоледи на чёрном форде не захотела  пропустить трамвай на перекрёстке Стачек и Трефолева, нарушив правила левого поворота на пешеходному переходе. Трамваи и троллейбусы встали, люди выходят и слышен крепкий мат рабочего класса."
12302369,2019-12-02 15:58:26,Инкассаторы догнали Сузуки у перекрестка Дальневосточного и Коллонтай
12302359,2019-12-02 15:57:21,В Мега Дыбенко никого не пускают...
12302202,2019-12-02 15:24:20,"В период с 17:30 30 ноября по 9:30 2 декабря из кармана вдоль Гражданского проспекта у дома 111 был угнан автомобиль Renault Logan бежевого цвета, 2013 года выпуска
Госномер О125МН178

Спереди отсутсвует логотип, трещина на заднем фонаре
Может быть кто заметит у себя во дворах угнанный автомобиль Рено Логан О125МН 178 Вознаграждение гарантируем."
12301798,2019-12-02 14:21:04,"Уборка снега во Фрунзенском районе на Стрельбищенской. 
Закупленная нанотехника на зиму 2019-2020гг в действии👍🏻"
12301791,2019-12-02 14:19:55,"Сегодня около 15.00-15.15 случилось ДТП на Народного Ополчения 26к3 около заправки Роснефть. 
Поворачивал на зелёный на Народного Ополчения из кармана и в меня влетела чёрная БМВ. 

Видеорегистратора нет и камеры рядом тоже((( Не доказать, что он ехал на красный свет из левого ряда влетел, а правый ряд стоял. 
Ищу тех кто видел или снял это на видеорегистратор."
12301595,2019-12-02 13:34:01,"""Светлая Пятница"" в гипермаркетах ""Мир Света""!
––––––––––––––––––––
https://www.msveta.ru/action/svetlaya-pyatnitsa.html
––––––––––––––––––––
Друзья, это отличная возможность приобрести светильники, люстры, торшеры, бра, настольные лампы очень выгодно! Выбор действительно огромный, более 50000 моделей. Скидки на бо́льшую часть ассортимента до -50%! Переходите по ссылке, чтобы узнать подробнее и собирайтесь к нам в магазины, в удобной для Вас части города.

Неделя скидок пролетит быстро, спешите! Мы Вас ждём!"
12301592,2019-12-02 13:32:43,"ДТП произошло в 12:00 на Народной д.47. Если дамочка скрылась, возможно это поможет владельцу outlander-a. , а если не скрылась, то не поможет
ДТП в 0:40"
12301580,2019-12-02 13:31:05,На Курляндской улице машина такси в результате дтп сбила забор.
12301466,2019-12-02 13:08:02,КАМАЗ мусоровоз выходил на скорости с кругового и прилёг на встречке Шоссе Революции 43
12301461,2019-12-02 13:06:55,Солярис не влез Московском проспекте
12301153,2019-12-02 11:58:33,В Ломоносове на перекрестке Федюнинского и Ораниенбаумского Произошла ошибка 404 в борт Фольксвагена
12300936,2019-12-02 11:26:31,"Такси не доехало до Лесколово 2 км, 4 оборота в кювете, все живы, отделались только каплей крови с руки"
12300646,2019-12-02 10:52:46,"Елизаветинская больница заминирована,всех эвакуируют"
12300584,2019-12-02 10:47:34,"Монпансье заминирован
Академ-парк заминирован
Мега-дыбенко эвакуирована
Тц Академический эвакуирован"
12300527,2019-12-02 10:39:39,"Эвакуация в ТЦ Июнь на Индустриальном...и в Заневском каскаде
И в Охта -Молл

с подъёмной парковки Охта-Молл не выехать уже 15 минут"
12300453,2019-12-02 10:27:45,В расширенном проезде произошла какая-то аномалия и теперь из Кудрово очень сложно выехать.
12300441,2019-12-02 10:25:58,"Эвакуация в ""Жемчужной плазе"""
12300196,2019-12-02 09:30:21,"Выборгский, Невский, Приморский районные суды эвакуированы. 
Все также требуют 120 биткоинов.

Выборгский, Невский, приморский  районные суды возвращаются к работе. Опасных предметов и взрывчатых веществ не найдено.

Зеленогорский районный суд эвакуируется.

Петродворцовый районный суд эвакуируется.
14:05 Петродворцовый районный суд возвращается к работе. Опасных предметов и взрывчатых веществ не найдено.

1320 Московский районный суд эвакуируется."
12300190,2019-12-02 09:29:15,"Горит квартира по адресу: 8 
Советская д.6-8."
12300037,2019-12-02 08:47:01,"На Лиговском проспекте 158 заняты две полосы, мешают повороту налево Две газели, поло и Солярис

[id94078771|Митя Чернышев] 
Водитель ехал в крайнем левом(на солярисе), превысил скорость, дал по тормозам свернул вправо, дал в жопу спереди Поло, справа зацепил газель (она чуть впереди стоит), а газель всадила в бочину вроде ситроену ПЭК.

Ну и как обычно водитель там был не Павел а кто-то другой"
12300032,2019-12-02 08:46:21,Фура ушла в кювет. Дорога на Ивангород в Кингисеппском районе.
12300029,2019-12-02 08:45:50,На Испытателей трамвай стоит на дороге 15 мин. Походу сошёл с рельсов или просто никуда не едет;
12299997,2019-12-02 08:37:50,"Фольксваген занесло на 43 км автодороги «Гатчина-Кипень-Осмино»,
Мужчина 1995 года рождения за рулем , не смог удержать Гольф 201 года выпуска и выехал на полосу встречного движения, где и совершил столкновение с Renault Fluence .

В результате ДТП 
 В Фольксвагене никто не пострадал.
а в Рено водитель мужчина 1978 года рождения - состояние его уточняется 
Пассажир женщина 1991 г. р. сост уст. 
. Пассажир мальчик (сын) 2013 г. р. в тяжелом состояние; 
 Пассажир н/л девочка (дочь) 2015г. р. в среднем состояние. 

Оба ребенка находились в Бустерах, пристегнуты. 

 Все пострадавшие были госпитализированы.
 Дорога мокрый асфальт, обработана."
12299916,2019-12-02 08:00:07,
12299806,2019-12-02 07:25:08,На Площади Репина тележки у трамвая поехали в разных направлениях
12299804,2019-12-02 07:24:06,"В ночь на 2 декабря с 23.00 до 6.00 от дома 3/2 по проспекту Солидарности был угнан автомобиль Opel Zafira Tourer C коричневого цвета, 2013 года выпуска
Госномер Н266МК51
передний бампер справа битый.
Сотрудники органов предложили по дворам поискать (((
Просьба помочь в поиске угнанного автомобиля Опель Зафира Н266МК 51"
12299787,2019-12-02 07:15:39,"2 декабря в 04:15 с проспекта Металлистов от дома 73 был угнан автомобиль Kia Rio белого цвета, 2018 года выпуска
Госномер В294ВА198
без особых примет.
Просьба помочь [id6064491|Вове Березкину] в поиске угнанного автомобиля Киа Рио В294ВА 198"
12299672,2019-12-02 06:27:45,"Авария на Ленинградском шоссе, 
Рено в кювете , Ниссан Кашкай на обочине."
12299596,2019-12-02 05:59:59,Дорожная неприятность на Рыбинской немного мешает движению.
12299205,2019-12-01 23:51:54,На 2-м Муринском 41 профи срезает забор.
12299203,2019-12-01 23:50:52,ДТП у съезда ЗСД Кубинская и Благодатная около 21:00 (время в кадре чуть спешит). Момент ДТП на 0:15.
12299201,2019-12-01 23:49:44,Дтп с участием делимобиля на съезде с путепровода на проспекте Культуры
12298974,2019-12-01 21:57:28,"Во Всеволожске в 7 утра на пересечение Александровской и Дороги Жизни.
 Время и дата на регике по традиции неверные)"
12298195,2019-12-01 20:01:31,10 минут просидели в поезде на станции Волковская. Всех высадили. Поезд уехал. Движение в сторону Шушары приостановлено.
12298104,2019-12-01 19:50:24,"В кармане Типанова у Космоса, Нексия сдавала задом в момент удара об Солярис 
 Время и дата в видео верные."
12297747,2019-12-01 19:07:21,В Городе Мурино башенный кран упал на стройку Компании Мавис
12297453,2019-12-01 18:31:29,"Новости города за сегодняшний день: 

1. На Московском проспекте поймали мужчину на преступном «Порше» со старинным «Браунингом». https://vk.cc/a5y9SS
2. На Смольной набережной «Солярис» сбил пешеходов, ударил столб с забором и лег на бок. https://vk.cc/a5yaYV
3. На проспекте Королёва каршеринговый «Каптюр» не преодолел подворотню. https://vk.cc/a5yc4O
4. Из-за метели в Пулково задерживаются самолеты. https://vk.cc/a5ycLS
5. В пожаре на Васильевском острове есть погибший и пострадавшие. https://vk.cc/a5yd0O
6. Забомжевавшему лабрадору нашли новую хозяйку. Старая тоже объявилась. https://vk.cc/a5yeC7
7. Выпавший в Петербурге снег долго не продержится. https://vk.cc/a5yfhR
8. Мусоровоз отомстил иномарке, загородившей помойку. https://vk.cc/a5yfTk
9. Жители проспекта Героев сдали пьяного таксиста ГИБДД. https://vk.cc/a5yha6
10. Полиция задержала в Петербурге десятки фанатов «Спартака» с битами и капами. https://vk.cc/a5yhyM"
12297237,2019-12-01 18:04:41,"Пропал человек 
Болатов Руслан Шайыбович, 37 лет (1981 г.р.)

Приметы: рост - 180-185 см, волосы темные, глаза карие.
Особые приметы: родинка на носу спарва, поломанные уши.
Приехал на лечение из Дагестана.
21.11.2019 г. выписался из клиники Бехтерева, а 22 числа вышел из 
квартиры на Народной улице д. 53 и не вернулся.
Последний раз его видели на Наставников д.5.

Он сам тихий, спокойный, говорит мало, не говорит что он потерялся. Вполне возможен провал памяти. Большая просьба всем кто увидит Руслана, немедленно звонить в полицию
или по номеру: 8-961-837-88-88 Магомед (брат)"
12297108,2019-12-01 17:47:58,"1 ноября произошло ДТП с двумя участниками по адресу: Варшавская улица, д.112, Московский район. Водитель ТС LAND ROVER ехал по  левой полосе двухполосного движения и начал совершать манёвр, поворачивая во двор, не убедившись в отсутствии помех справа, тем самым совершил удар в моё ТС Hyunai Solaris, который осуществлял движение по правой полосе. Водитель ТС Land Rover не признал свою вину и было возбуждено дело об административном правонарушении, которое было закрыто 29.11.19, спустя месяц,  в связи  с отсутствием состава административного правонарушения. Так же вызывались свидетели ДТП к следователю, но в постановлении о прекращении данного дела написано что очевидцы проишествия отсутствовали. 

Дайте пожалуйста совет, что делать. Есть желание обжаловать это постановление в суде, потому что это не справедливо, вероятно нужно будет делать трасологическую экспертизу. Кроме фото и постановления больше ничего нет."
12296877,2019-12-01 17:02:17,"На улице Подвойского бегает хаски с ошейником без поводка. Я увидела из окна, быстро собралась и побежала за ним, обойдя дом я его нашла, но в руки не дался. Бегает ищет хозяев. Может случилось что-то 9602829787 Александра"
12296729,2019-12-01 16:30:02,"Живёшь в Питере? Тебе повезло! 

Подписывайся!"
12296569,2019-12-01 15:55:00,"Сразу после перекрёстка Пискаревского и Руставели в сторону КАДа тройничек, а следом двойничек."
12296559,2019-12-01 15:54:08,"На Ленинском 92, догонялки старой Вольвы и Х2. Затрудняют проезд в сторону Десантников."
12296555,2019-12-01 15:52:46,"На перекрёстке  Замшиной  улицы  и пр. Маршала Блюхера ДТП непонятно что с водителями,  но дэу  нексии жестко досталось"
12296082,2019-12-01 14:00:02,"30 ноября с Приморского проспекта от дома 62.к1 в ЖК «Три ветра» был угнан автомобиль Hyundai Creta белого цвета, 2016 года выпуска
Госномер У632КН178. 
Если кто-то увидит ее, просьба сообщить"
12295987,2019-12-01 13:47:25,На 14 линии В.О во дворе дома 5 горит квартира на 3 этаже. МЧС на месте. Скорая тоже. 1 тpyп вынесли.
12295984,2019-12-01 13:47:02,В 11:45 на перекрестке Гороховой и Адмиралтейского проспекта водитель на каршеринге Делимобиль не успел оттормозиться и догнал а/м полиции. Пострадавших нет.
12295732,2019-12-01 13:00:13,
12295708,2019-12-01 12:56:50,Напротив ленты в Буграх машина уехала с дороги.
12295702,2019-12-01 12:56:03,Из-за аварии на Биржевом мосту в Сторону В. О. заняты полосы для поворота налево.
12295691,2019-12-01 12:55:00,Полиция произвела задержание водителя Соляриса на Российском проспекте у дома 8.
12295685,2019-12-01 12:53:55,из-за ДТП на Пограничника Гарькавого автобусы встали.
12295680,2019-12-01 12:52:39,"На Луначарского, перед Выборгским шоссе вот-вот знак упадет кому-то на крышу."
12295678,2019-12-01 12:52:23,Полиция перекрыла часть проспекта Космонавтов напротив Радуги/СКК
12295271,2019-12-01 11:51:55,На Ропшинском шоссе перед съездом на КАД Опель ушёл в кювет.
12295250,2019-12-01 11:50:44,ДТП на пересечении Сизова и Испытателей.
12295222,2019-12-01 11:48:59,"Сотрудник пункта оплаты М11, при съезде в сторону Колпино, спровоцировал ДТП с шлагбаумом, пройдя под ним после его открытия после совершения автоматической оплаты транспондером. В момент когда я проезжал, шлагбаум начал закрываться."
12295202,2019-12-01 11:47:23,"В Ленте на Обводном канале упал поддон с алкоголем... хорошо, что без жертв. 

Ситуация такая: на другой стороне опускали поддон с соком и на соседней стороне упал другой поддон."
12294925,2019-12-01 11:19:43,На Космонавтов 21 в сторону центра притерлись перед переходником. Борцы с огнем на месте
12294921,2019-12-01 11:19:19,На Петергофском шоссе дорогу не поделили Нексия и Форд
12294283,2019-12-01 10:33:17,Очередное происшествие с каршерингом на проспекте Королева 19. Автор ДТП походу ушел.
12294274,2019-12-01 10:31:53,"Кто-то привязал вчера вечером собаку во дворе Планерная улица 71. Собака голодная, замёрзла, но не подпускает! Помогите! Может кто-то знает хозяина!"
12294046,2019-12-01 09:48:34,"Авария на Парашютной, после съезда с КАД в сторону Комендантского."
12294045,2019-12-01 09:48:27,Горит рейсовый автобус в поселке Ольгино
12293820,2019-12-01 08:43:56,"""Светлая Пятница"" в гипермаркетах ""Мир Света""!
––––––––––––––––––––
https://www.msveta.ru/action/svetlaya-pyatnitsa.html
––––––––––––––––––––
Друзья, это отличная возможность приобрести светильники, люстры, торшеры, бра, настольные лампы очень выгодно! Выбор действительно огромный, более 50000 моделей. Скидки на бо́льшую часть ассортимента до -50%! Переходите по ссылке, чтобы узнать подробнее и собирайтесь к нам в магазины, в удобной для Вас части города.

Неделя скидок пролетит быстро, спешите! Мы Вас ждём!"
12293802,2019-12-01 08:41:19,На ул. Бабушкина горит вагончик на авторынке. Пожарные уже приехали.
12293798,2019-12-01 08:41:01,На Славы перед Пражской два ряда справа заняты автобусом и кроссовером.
12293789,2019-12-01 08:39:12,На Оптиков и Туристской произошел казус из-за которого к кому-то не приедет пицца.
12293784,2019-12-01 08:38:25,Альфа Ромео и Киа столкнулись и мерзнут на Полюстровском 54
12293777,2019-12-01 08:37:09,"На Новоприозерском шоссе раскидало три машины. Все живы, ждут ГИБДД."
12293674,2019-12-01 08:17:33,"На Смольной набережной автомобиль влетел в забор и кувыркаясь прилег на дороге.

При не выясненных обстоятельствах Хундвй Солярис выехал на тротуар и совершил наезд на 2-х пешеходов, после чего последовательно совершил столкновение со столбом и забором после чего перевернулся.
В результате дтп пострадали 2-е мужчин пешеходов 1974 и 1980 гр которые находятся в тяжёлом и состоянии и ССТ."
12293486,2019-12-01 07:19:13,На Московском шоссе опрокинулась фура.
12293475,2019-12-01 07:15:55,ДТП с реанимацией на пересечении Коломяржского и Богатырского проспекта.
12293032,2019-12-01 00:52:36,Сгорел автомобиль близ д.1 по Питерскому проспекту в поселке Новоселье.
12292936,2019-12-01 00:02:34,"Ни ДТП ни ЧП... А просто 30 ноября в 15:55 был замечен парень, идущий в стрингах между внутренним и внешним КАД на промежутке между Мурманским  и Ленинградским шоссе. https://megapolisonline.ru/na-kade-zametili-muzhchinu-v-stringah/"
12292922,2019-11-30 23:58:59,На Малом проспекте В.О. у левой машины из-за аварии нет переда. Никто не пострадал.
12292919,2019-11-30 23:57:37,Rio и Solaris сошлись на Обводном канале  ограничив проезд на Днепропетровскую улицу.
12292741,2019-11-30 22:41:45,"На набережной Обводного канала  и  Розенштейна  в 22:05 произошло дтп. Кто был свидетелем или у кого есть  видео с регистратора, напишите пожалуйста."
12292645,2019-11-30 22:20:55,"Вчера около 18:00, два парня посетив ""Победу"" на проспекте Просвещения совершили кражу ноутбука. Ноутбук на пароле.  Всем кто обладает какой либо информацией, в лс."
12292450,2019-11-30 21:25:23,На Площади Восстания водитель на каршеринге всадил БМВ. Ехал каршер на красный..
